"swede1"|"swede2"|"abba"|"deathmetal"
"5934"|265|322|1|1
"5935"|265|122|1|0
"5936"|265|38|1|0
"5937"|265|110|1|0
"5938"|265|337|1|0
"5939"|265|700|1|0
"5940"|265|75|1|0
"5941"|266|212|1|0
"5942"|266|192|1|1
"5943"|266|47|1|0
"5944"|266|315|1|0
"5945"|267|346|1|0
"5946"|267|296|1|1
"5947"|267|341|1|1
"5948"|267|270|1|0
"5949"|267|679|1|1
"5950"|268|270|1|0
"5951"|268|341|1|1
"5952"|268|679|1|1
"5953"|268|346|1|0
"5954"|268|269|1|1
"5955"|269|252|0|0
"5956"|269|808|0|0
"5957"|269|560|0|0
"5958"|269|296|0|1
"5959"|269|285|0|0
"5960"|269|679|0|1
"5961"|269|341|0|1
"5962"|269|283|0|0
"5963"|269|346|0|0
"5964"|269|345|0|0
"5965"|269|550|0|0
"5966"|269|268|0|0
"5967"|269|270|0|0
"5968"|269|244|0|0
"5969"|269|245|0|0
"5970"|269|347|0|1
"5971"|270|346|1|0
"5972"|270|284|1|1
"5973"|270|347|1|1
"5974"|270|268|1|0
"5975"|270|341|1|1
"5976"|270|28|1|1
"5977"|270|267|1|0
"5978"|270|252|1|0
"5979"|270|679|1|1
"5980"|270|269|1|1
"5981"|271|97|1|0
"5982"|271|212|1|0
"5983"|271|29|1|0
"5984"|271|770|1|0
"5985"|271|810|1|0
"5986"|271|81|1|0
"5987"|271|783|1|0
"5988"|271|344|1|1
"5989"|271|153|1|0
"5990"|271|180|1|0
"5991"|271|807|1|0
"5992"|271|464|1|1
"5993"|271|122|1|0
"5994"|271|187|1|0
"5995"|271|199|1|1
"5996"|271|25|1|0
"5997"|271|36|1|0
"5998"|271|2|1|0
"5999"|271|368|1|1
"6000"|271|162|1|0
"6001"|271|556|1|0
"6002"|271|53|1|0
"6003"|271|469|1|0
"6004"|271|243|1|0
"6005"|271|473|1|0
"6006"|271|59|1|1
"6007"|271|431|1|0
"6008"|271|263|1|0
"6009"|271|105|1|0
"6010"|271|72|1|1
"6011"|271|117|1|1
"6012"|271|521|1|1
"6013"|271|767|1|1
"6014"|271|232|1|0
"6015"|271|406|1|1
"6016"|271|536|1|0
"6017"|271|254|1|0
"6018"|271|258|1|0
"6019"|271|498|1|0
"6020"|271|94|1|0
"6021"|271|186|1|1
"6022"|271|728|1|1
"6023"|271|80|1|0
"6024"|271|130|1|0
"6025"|271|310|1|0
"6026"|271|475|1|0
"6027"|271|221|1|0
"6028"|271|564|1|0
"6029"|271|315|1|0
"6030"|271|761|1|0
"6031"|271|239|1|0
"6032"|271|121|1|0
"6033"|271|205|1|1
"6034"|271|533|1|0
"6035"|271|312|1|0
"6036"|271|774|1|0
"6037"|271|123|1|0
"6038"|271|605|1|0
"6039"|271|700|1|0
"6040"|271|632|1|0
"6041"|271|230|1|0
"6042"|271|519|1|0
"6043"|271|294|1|1
"6044"|271|158|1|1
"6045"|271|166|1|0
"6046"|271|778|1|0
"6047"|271|438|1|0
"6048"|271|332|1|1
"6049"|271|803|1|0
"6050"|271|248|1|0
"6051"|271|87|1|1
"6052"|271|420|1|0
"6053"|272|127|1|0
"6054"|272|119|1|0
"6055"|272|592|1|1
"6056"|272|712|1|0
"6057"|272|124|1|0
"6058"|272|827|1|0
"6059"|272|38|1|0
"6060"|272|533|1|0
"6061"|272|225|1|0
"6062"|272|337|1|0
"6063"|272|213|1|1
"6064"|272|202|1|0
"6065"|272|711|1|0
"6066"|272|316|1|0
"6067"|272|235|1|0
"6068"|272|780|1|0
"6069"|272|507|1|0
"6070"|272|649|1|0
"6071"|272|110|1|0
"6072"|272|75|1|0
"6073"|272|545|1|0
"6074"|272|716|1|1
"6075"|272|71|1|0
"6076"|272|833|1|0
"6077"|272|818|1|1
"6078"|272|787|1|0
"6079"|272|181|1|0
"6080"|272|297|1|0
"6081"|272|282|1|0
"6082"|272|324|1|0
"6083"|272|365|1|0
"6084"|272|309|1|0
"6085"|272|331|1|0
"6086"|272|704|1|0
"6087"|272|632|1|0
"6088"|272|333|1|0
"6089"|272|232|1|0
"6090"|272|155|1|1
"6091"|272|706|1|1
"6092"|272|647|1|1
"6093"|272|672|1|0
"6094"|272|39|1|0
"6095"|272|735|1|0
"6096"|272|709|1|1
"6097"|272|742|1|0
"6098"|272|744|1|1
"6099"|272|234|1|0
"6100"|272|183|1|1
"6101"|272|814|1|0
"6102"|273|343|1|1
"6103"|273|231|1|1
"6104"|273|202|1|0
"6105"|273|532|1|1
"6106"|273|561|1|0
"6107"|273|757|1|1
"6108"|273|145|1|0
"6109"|273|119|1|0
"6110"|273|124|1|0
"6111"|273|227|1|0
"6112"|273|314|1|0
"6113"|273|311|1|0
"6114"|273|61|1|0
"6115"|273|533|1|0
"6116"|273|449|1|0
"6117"|273|188|1|1
"6118"|273|330|1|0
"6119"|273|204|1|0
"6120"|273|708|1|1
"6121"|273|242|1|0
"6122"|273|225|1|0
"6123"|273|719|1|1
"6124"|273|155|1|1
"6125"|273|38|1|0
"6126"|273|278|1|0
"6127"|273|234|1|0
"6128"|273|814|1|0
"6129"|273|473|1|0
"6130"|273|660|1|0
"6131"|273|121|1|0
"6132"|273|81|1|0
"6133"|273|742|1|0
"6134"|273|376|1|0
"6135"|273|331|1|0
"6136"|273|431|1|0
"6137"|273|279|1|0
"6138"|273|420|1|0
"6139"|273|521|1|1
"6140"|273|39|1|0
"6141"|273|238|1|0
"6142"|273|365|1|0
"6143"|273|478|1|0
"6144"|273|52|1|0
"6145"|273|333|1|0
"6146"|273|527|1|1
"6147"|273|607|1|0
"6148"|273|549|1|1
"6149"|273|123|1|0
"6150"|273|364|1|0
"6151"|273|104|1|0
"6152"|273|588|1|1
"6153"|273|481|1|0
"6154"|273|186|1|1
"6155"|273|672|1|0
"6156"|273|712|1|0
"6157"|273|358|1|1
"6158"|273|668|1|0
"6159"|274|803|0|0
"6160"|274|258|0|0
"6161"|274|7|0|0
"6162"|274|69|0|0
"6163"|274|118|0|1
"6164"|274|678|0|0
"6165"|274|122|0|0
"6166"|274|337|0|0
"6167"|274|719|0|1
"6168"|274|767|0|1
"6169"|274|287|0|0
"6170"|274|232|0|0
"6171"|274|696|0|0
"6172"|274|469|0|0
"6173"|274|29|0|0
"6174"|274|47|0|0
"6175"|274|322|0|1
"6176"|274|315|0|0
"6177"|274|123|0|0
"6178"|274|153|0|0
"6179"|274|310|0|0
"6180"|274|43|0|1
"6181"|274|787|0|0
"6182"|274|811|0|0
"6183"|274|754|0|0
"6184"|274|263|0|0
"6185"|274|212|0|0
"6186"|274|540|0|0
"6187"|274|827|0|0
"6188"|274|332|0|1
"6189"|274|597|0|0
"6190"|274|2|0|0
"6191"|274|154|0|1
"6192"|274|130|0|0
"6193"|274|507|0|0
"6194"|274|732|0|0
"6195"|274|248|0|0
"6196"|274|264|0|0
"6197"|274|564|0|0
"6198"|274|282|0|0
"6199"|274|626|0|0
"6200"|275|300|1|1
"6201"|275|61|1|0
"6202"|275|33|1|0
"6203"|275|152|1|0
"6204"|275|362|1|1
"6205"|275|201|1|0
"6206"|275|335|1|1
"6207"|275|633|1|0
"6208"|275|188|1|1
"6209"|275|1|1|0
"6210"|275|239|1|0
"6211"|276|188|0|1
"6212"|276|213|0|1
"6213"|276|38|0|0
"6214"|276|647|0|1
"6215"|276|592|0|1
"6216"|277|21|0|1
"6217"|277|291|0|1
"6218"|277|14|0|0
"6219"|277|194|0|0
"6220"|278|337|1|0
"6221"|278|497|1|0
"6222"|278|53|1|0
"6223"|278|178|1|0
"6224"|278|122|1|0
"6225"|278|204|1|0
"6226"|278|449|1|0
"6227"|278|273|1|0
"6228"|278|196|1|0
"6229"|278|238|1|0
"6230"|278|211|1|1
"6231"|278|239|1|0
"6232"|278|326|1|0
"6233"|278|61|1|0
"6234"|278|358|1|1
"6235"|278|561|1|0
"6236"|278|124|1|0
"6237"|278|351|1|0
"6238"|278|167|1|0
"6239"|278|785|1|0
"6240"|278|312|1|0
"6241"|278|507|1|0
"6242"|278|719|1|1
"6243"|278|473|1|0
"6244"|278|431|1|0
"6245"|278|38|1|0
"6246"|279|225|1|0
"6247"|279|124|1|0
"6248"|279|309|1|0
"6249"|279|213|1|1
"6250"|279|757|1|1
"6251"|279|312|1|0
"6252"|279|709|1|1
"6253"|279|183|1|1
"6254"|279|204|1|0
"6255"|279|507|1|0
"6256"|279|238|1|0
"6257"|279|52|1|0
"6258"|279|818|1|1
"6259"|279|145|1|0
"6260"|279|159|1|1
"6261"|279|119|1|0
"6262"|279|232|1|0
"6263"|279|155|1|1
"6264"|279|330|1|0
"6265"|279|39|1|0
"6266"|279|333|1|0
"6267"|279|742|1|0
"6268"|279|188|1|1
"6269"|279|646|1|0
"6270"|279|280|1|1
"6271"|279|235|1|0
"6272"|279|297|1|0
"6273"|279|273|1|0
"6274"|279|358|1|1
"6275"|279|337|1|0
"6276"|279|299|1|0
"6277"|279|365|1|0
"6278"|279|648|1|1
"6279"|279|672|1|0
"6280"|279|561|1|0
"6281"|279|660|1|0
"6282"|279|239|1|0
"6283"|279|135|1|0
"6284"|279|449|1|0
"6285"|279|632|1|0
"6286"|279|167|1|0
"6287"|279|75|1|0
"6288"|279|324|1|0
"6289"|279|649|1|0
"6290"|279|351|1|0
"6291"|279|592|1|1
"6292"|279|282|1|0
"6293"|279|590|1|0
"6294"|279|71|1|0
"6295"|279|814|1|0
"6296"|279|211|1|1
"6297"|280|561|0|0
"6298"|280|358|0|1
"6299"|280|135|0|0
"6300"|280|52|0|0
"6301"|280|449|0|0
"6302"|280|279|0|0
"6303"|280|124|0|0
"6304"|281|258|1|0
"6305"|281|685|1|1
"6306"|281|2|1|0
"6307"|281|122|1|0
"6308"|281|773|1|1
"6309"|281|107|1|0
"6310"|281|153|1|0
"6311"|281|626|1|0
"6312"|282|660|1|0
"6313"|282|315|1|0
"6314"|282|164|1|1
"6315"|282|803|1|0
"6316"|282|790|1|0
"6317"|282|352|1|1
"6318"|282|325|1|1
"6319"|282|827|1|0
"6320"|282|248|1|0
"6321"|282|507|1|0
"6322"|282|632|1|0
"6323"|282|712|1|0
"6324"|282|351|1|0
"6325"|282|814|1|0
"6326"|282|365|1|0
"6327"|282|481|1|0
"6328"|282|794|1|0
"6329"|282|7|1|0
"6330"|282|274|1|1
"6331"|282|213|1|1
"6332"|282|689|1|1
"6333"|282|239|1|0
"6334"|282|225|1|0
"6335"|282|122|1|0
"6336"|282|833|1|0
"6337"|282|640|1|0
"6338"|282|110|1|0
"6339"|282|564|1|0
"6340"|282|71|1|0
"6341"|282|692|1|0
"6342"|282|309|1|0
"6343"|282|303|1|0
"6344"|282|324|1|0
"6345"|282|672|1|0
"6346"|282|761|1|0
"6347"|282|38|1|0
"6348"|282|531|1|1
"6349"|282|272|1|0
"6350"|282|119|1|0
"6351"|282|153|1|0
"6352"|282|123|1|0
"6353"|282|344|1|1
"6354"|282|183|1|1
"6355"|282|321|1|0
"6356"|282|234|1|0
"6357"|282|533|1|0
"6358"|282|97|1|0
"6359"|282|709|1|1
"6360"|282|607|1|0
"6361"|282|232|1|0
"6362"|282|826|1|0
"6363"|282|286|1|0
"6364"|282|711|1|0
"6365"|282|75|1|0
"6366"|282|294|1|1
"6367"|282|775|1|1
"6368"|282|221|1|0
"6369"|282|818|1|1
"6370"|282|473|1|0
"6371"|282|785|1|0
"6372"|282|240|1|1
"6373"|282|376|1|0
"6374"|282|757|1|1
"6375"|282|118|1|1
"6376"|282|337|1|0
"6377"|282|540|1|0
"6378"|282|127|1|0
"6379"|282|710|1|0
"6380"|282|106|1|0
"6381"|282|449|1|0
"6382"|282|649|1|0
"6383"|282|163|1|0
"6384"|282|181|1|0
"6385"|282|180|1|0
"6386"|282|52|1|0
"6387"|282|592|1|1
"6388"|282|36|1|0
"6389"|282|705|1|0
"6390"|282|299|1|0
"6391"|282|650|1|0
"6392"|282|644|1|1
"6393"|282|279|1|0
"6394"|282|696|1|0
"6395"|282|333|1|0
"6396"|282|310|1|0
"6397"|282|638|1|0
"6398"|282|614|1|0
"6399"|282|235|1|0
"6400"|282|39|1|0
"6401"|282|646|1|0
"6402"|282|167|1|0
"6403"|282|780|1|0
"6404"|282|214|1|0
"6405"|283|285|1|0
"6406"|283|341|1|1
"6407"|283|252|1|0
"6408"|283|244|1|0
"6409"|283|296|1|1
"6410"|283|28|1|1
"6411"|283|679|1|1
"6412"|283|269|1|1
"6413"|283|347|1|1
"6414"|283|142|1|0
"6415"|283|560|1|0
"6416"|284|679|0|1
"6417"|284|270|0|0
"6418"|284|296|0|1
"6419"|284|345|0|0
"6420"|284|560|0|0
"6421"|284|252|0|0
"6422"|284|341|0|1
"6423"|285|339|1|0
"6424"|285|269|1|1
"6425"|285|247|1|0
"6426"|285|28|1|1
"6427"|285|296|1|1
"6428"|285|679|1|1
"6429"|285|252|1|0
"6430"|285|560|1|0
"6431"|285|340|1|0
"6432"|285|244|1|0
"6433"|285|142|1|0
"6434"|285|283|1|0
"6435"|285|346|1|0
"6436"|286|7|1|0
"6437"|286|282|1|0
"6438"|286|239|1|0
"6439"|286|243|1|0
"6440"|286|761|1|0
"6441"|286|153|1|0
"6442"|286|315|1|0
"6443"|286|792|1|0
"6444"|286|212|1|0
"6445"|286|564|1|0
"6446"|287|118|1|1
"6447"|287|792|1|0
"6448"|287|332|1|1
"6449"|287|38|1|0
"6450"|287|43|1|1
"6451"|287|153|1|0
"6452"|287|797|1|1
"6453"|287|163|1|0
"6454"|287|72|1|1
"6455"|287|80|1|0
"6456"|287|202|1|0
"6457"|287|178|1|0
"6458"|287|274|1|1
"6459"|287|199|1|1
"6460"|287|119|1|0
"6461"|287|321|1|0
"6462"|287|536|1|0
"6463"|287|254|1|0
"6464"|287|785|1|0
"6465"|287|626|1|0
"6466"|287|807|1|0
"6467"|287|295|1|0
"6468"|287|306|1|1
"6469"|287|297|1|0
"6470"|287|214|1|0
"6471"|287|240|1|1
"6472"|287|239|1|0
"6473"|287|161|1|0
"6474"|287|309|1|0
"6475"|287|2|1|0
"6476"|287|7|1|0
"6477"|287|166|1|0
"6478"|287|236|1|0
"6479"|287|310|1|0
"6480"|287|294|1|1
"6481"|287|243|1|0
"6482"|287|122|1|0
"6483"|287|556|1|0
"6484"|287|597|1|0
"6485"|287|701|1|0
"6486"|287|251|1|1
"6487"|287|590|1|0
"6488"|287|573|1|1
"6489"|287|289|1|0
"6490"|287|158|1|1
"6491"|287|123|1|0
"6492"|287|303|1|0
"6493"|287|669|1|0
"6494"|287|107|1|0
"6495"|287|533|1|0
"6496"|287|696|1|0
"6497"|287|229|1|0
"6498"|287|59|1|1
"6499"|287|803|1|0
"6500"|287|230|1|0
"6501"|287|69|1|0
"6502"|287|734|1|1
"6503"|287|97|1|0
"6504"|287|473|1|0
"6505"|287|155|1|1
"6506"|287|95|1|1
"6507"|287|463|1|1
"6508"|287|458|1|1
"6509"|287|811|1|0
"6510"|287|257|1|0
"6511"|287|759|1|0
"6512"|287|248|1|0
"6513"|287|29|1|0
"6514"|287|787|1|0
"6515"|287|663|1|0
"6516"|287|315|1|0
"6517"|287|53|1|0
"6518"|287|67|1|1
"6519"|287|464|1|1
"6520"|287|469|1|0
"6521"|287|162|1|0
"6522"|287|232|1|0
"6523"|287|47|1|0
"6524"|287|212|1|0
"6525"|287|258|1|0
"6526"|287|687|1|0
"6527"|287|312|1|0
"6528"|287|507|1|0
"6529"|287|827|1|0
"6530"|287|632|1|0
"6531"|287|154|1|1
"6532"|287|75|1|0
"6533"|287|337|1|0
"6534"|287|778|1|0
"6535"|288|11|0|0
"6536"|288|222|0|1
"6537"|288|562|0|0
"6538"|288|559|0|0
"6539"|288|139|0|1
"6540"|289|64|1|0
"6541"|289|243|1|0
"6542"|289|7|1|0
"6543"|289|212|1|0
"6544"|289|122|1|0
"6545"|289|131|1|1
"6546"|289|540|1|0
"6547"|289|154|1|1
"6548"|289|767|1|1
"6549"|289|778|1|0
"6550"|289|214|1|0
"6551"|289|2|1|0
"6552"|289|248|1|0
"6553"|289|337|1|0
"6554"|289|589|1|1
"6555"|289|107|1|0
"6556"|289|312|1|0
"6557"|289|564|1|0
"6558"|289|696|1|0
"6559"|289|118|1|1
"6560"|289|153|1|0
"6561"|289|287|1|0
"6562"|289|239|1|0
"6563"|290|39|0|0
"6564"|290|362|0|1
"6565"|290|347|0|1
"6566"|290|51|0|1
"6567"|290|37|0|0
"6568"|290|55|0|1
"6569"|290|38|0|0
"6570"|290|545|0|0
"6571"|290|574|0|1
"6572"|290|247|0|0
"6573"|290|742|0|0
"6574"|290|650|0|0
"6575"|291|13|0|1
"6576"|291|194|0|0
"6577"|291|14|0|0
"6578"|291|277|0|1
"6579"|292|650|1|0
"6580"|292|61|1|0
"6581"|292|696|1|0
"6582"|292|239|1|0
"6583"|292|53|1|0
"6584"|292|337|1|0
"6585"|292|312|1|0
"6586"|292|321|1|0
"6587"|292|507|1|0
"6588"|292|201|1|0
"6589"|292|785|1|0
"6590"|293|111|1|1
"6591"|293|348|1|0
"6592"|293|529|1|0
"6593"|293|308|1|1
"6594"|293|805|1|0
"6595"|294|97|0|0
"6596"|294|271|0|0
"6597"|294|212|0|0
"6598"|294|29|0|0
"6599"|294|170|0|1
"6600"|294|80|0|0
"6601"|294|263|0|0
"6602"|294|332|0|1
"6603"|294|69|0|0
"6604"|294|315|0|0
"6605"|294|243|0|0
"6606"|294|248|0|0
"6607"|294|321|0|0
"6608"|294|803|0|0
"6609"|294|67|0|1
"6610"|294|123|0|0
"6611"|294|47|0|0
"6612"|294|469|0|0
"6613"|294|827|0|0
"6614"|294|282|0|0
"6615"|294|811|0|0
"6616"|294|180|0|0
"6617"|294|287|0|0
"6618"|294|787|0|0
"6619"|294|540|0|0
"6620"|294|254|0|0
"6621"|294|221|0|0
"6622"|294|761|0|0
"6623"|294|767|0|1
"6624"|294|507|0|0
"6625"|294|239|0|0
"6626"|294|310|0|0
"6627"|294|153|0|0
"6628"|294|230|0|0
"6629"|294|205|0|1
"6630"|294|564|0|0
"6631"|294|72|0|1
"6632"|294|258|0|0
"6633"|294|337|0|0
"6634"|294|596|0|1
"6635"|294|556|0|0
"6636"|294|46|0|0
"6637"|294|94|0|0
"6638"|294|59|0|1
"6639"|294|122|0|0
"6640"|295|564|1|0
"6641"|295|154|1|1
"6642"|295|321|1|0
"6643"|295|507|1|0
"6644"|295|153|1|0
"6645"|295|806|1|0
"6646"|295|375|1|0
"6647"|295|792|1|0
"6648"|295|696|1|0
"6649"|295|248|1|0
"6650"|295|212|1|0
"6651"|295|312|1|0
"6652"|295|315|1|0
"6653"|295|597|1|0
"6654"|295|287|1|0
"6655"|295|626|1|0
"6656"|295|337|1|0
"6657"|295|166|1|0
"6658"|296|339|0|0
"6659"|296|28|0|1
"6660"|296|285|0|0
"6661"|296|245|0|0
"6662"|296|267|0|0
"6663"|296|283|0|0
"6664"|296|269|0|1
"6665"|296|346|0|0
"6666"|296|252|0|0
"6667"|296|362|0|1
"6668"|296|244|0|0
"6669"|296|284|0|1
"6670"|296|142|0|0
"6671"|296|347|0|1
"6672"|296|340|0|0
"6673"|296|679|0|1
"6674"|296|345|0|0
"6675"|297|787|1|0
"6676"|297|238|1|0
"6677"|297|39|1|0
"6678"|297|318|1|0
"6679"|297|127|1|0
"6680"|297|607|1|0
"6681"|297|744|1|1
"6682"|297|75|1|0
"6683"|297|536|1|0
"6684"|297|827|1|0
"6685"|297|167|1|0
"6686"|297|790|1|0
"6687"|297|299|1|0
"6688"|297|155|1|1
"6689"|297|272|1|0
"6690"|297|794|1|0
"6691"|297|705|1|0
"6692"|297|225|1|0
"6693"|297|196|1|0
"6694"|297|330|1|0
"6695"|297|71|1|0
"6696"|297|240|1|1
"6697"|297|507|1|0
"6698"|297|646|1|0
"6699"|297|449|1|0
"6700"|297|145|1|0
"6701"|297|325|1|1
"6702"|297|69|1|0
"6703"|297|545|1|0
"6704"|297|365|1|0
"6705"|297|833|1|0
"6706"|297|692|1|0
"6707"|297|735|1|0
"6708"|297|324|1|0
"6709"|297|814|1|0
"6710"|297|533|1|0
"6711"|297|202|1|0
"6712"|297|36|1|0
"6713"|297|232|1|0
"6714"|297|672|1|0
"6715"|297|780|1|0
"6716"|297|333|1|0
"6717"|297|331|1|0
"6718"|297|287|1|0
"6719"|297|235|1|0
"6720"|297|38|1|0
"6721"|297|649|1|0
"6722"|297|742|1|0
"6723"|297|312|1|0
"6724"|297|181|1|0
"6725"|297|316|1|0
"6726"|297|711|1|0
"6727"|297|279|1|0
"6728"|297|667|1|0
"6729"|297|592|1|1
"6730"|297|561|1|0
"6731"|297|775|1|1
"6732"|297|709|1|1
"6733"|297|183|1|1
"6734"|297|632|1|0
"6735"|297|704|1|0
"6736"|297|376|1|0
"6737"|297|337|1|0
"6738"|297|785|1|0
"6739"|298|7|1|0
"6740"|298|59|1|1
"6741"|298|564|1|0
"6742"|298|811|1|0
"6743"|298|310|1|0
"6744"|298|457|1|1
"6745"|298|162|1|0
"6746"|298|475|1|0
"6747"|298|525|1|0
"6748"|299|365|1|0
"6749"|299|279|1|0
"6750"|299|316|1|0
"6751"|299|36|1|0
"6752"|299|803|1|0
"6753"|299|127|1|0
"6754"|299|507|1|0
"6755"|299|75|1|0
"6756"|299|119|1|0
"6757"|299|110|1|0
"6758"|299|282|1|0
"6759"|299|297|1|0
"6760"|299|312|1|0
"6761"|299|324|1|0
"6762"|299|331|1|0
"6763"|299|833|1|0
"6764"|299|827|1|0
"6765"|299|325|1|1
"6766"|299|337|1|0
"6767"|299|333|1|0
"6768"|299|794|1|0
"6769"|299|330|1|0
"6770"|299|814|1|0
"6771"|299|545|1|0
"6772"|299|712|1|0
"6773"|299|167|1|0
"6774"|299|309|1|0
"6775"|299|69|1|0
"6776"|299|592|1|1
"6777"|299|124|1|0
"6778"|299|225|1|0
"6779"|299|71|1|0
"6780"|299|38|1|0
"6781"|299|235|1|0
"6782"|299|239|1|0
"6783"|299|672|1|0
"6784"|299|742|1|0
"6785"|299|53|1|0
"6786"|299|232|1|0
"6787"|299|692|1|0
"6788"|300|163|0|0
"6789"|300|362|0|1
"6790"|300|201|0|0
"6791"|300|696|0|0
"6792"|300|113|0|1
"6793"|300|214|0|0
"6794"|300|61|0|0
"6795"|300|154|0|1
"6796"|300|178|0|0
"6797"|300|173|0|1
"6798"|300|275|0|0
"6799"|300|659|0|0
"6800"|300|152|0|0
"6801"|300|33|0|0
"6802"|300|650|0|0
"6803"|300|806|0|0
"6804"|301|172|1|1
"6805"|302|218|0|1
"6806"|302|436|0|1
"6807"|302|719|0|1
"6808"|303|47|1|0
"6809"|303|87|1|1
"6810"|303|69|1|0
"6811"|303|626|1|0
"6812"|303|770|1|0
"6813"|303|130|1|0
"6814"|303|263|1|0
"6815"|303|243|1|0
"6816"|303|97|1|0
"6817"|303|803|1|0
"6818"|303|239|1|0
"6819"|303|53|1|0
"6820"|303|811|1|0
"6821"|303|696|1|0
"6822"|303|43|1|1
"6823"|303|214|1|0
"6824"|303|73|1|0
"6825"|303|212|1|0
"6826"|303|282|1|0
"6827"|303|306|1|1
"6828"|303|332|1|1
"6829"|303|287|1|0
"6830"|303|248|1|0
"6831"|303|80|1|0
"6832"|303|322|1|1
"6833"|303|232|1|0
"6834"|303|761|1|0
"6835"|303|540|1|0
"6836"|303|315|1|0
"6837"|303|507|1|0
"6838"|303|755|1|0
"6839"|303|564|1|0
"6840"|303|375|1|0
"6841"|303|72|1|1
"6842"|303|337|1|0
"6843"|303|180|1|0
"6844"|303|2|1|0
"6845"|303|573|1|1
"6846"|303|122|1|0
"6847"|304|355|0|1
"6848"|304|799|0|0
"6849"|304|353|0|0
"6850"|304|140|0|1
"6851"|304|356|0|0
"6852"|304|559|0|0
"6853"|304|606|0|1
"6854"|305|349|0|1
"6855"|306|27|0|1
"6856"|306|122|0|0
"6857"|306|212|0|0
"6858"|306|564|0|0
"6859"|306|626|0|0
"6860"|306|166|0|0
"6861"|306|685|0|1
"6862"|306|315|0|0
"6863"|306|161|0|0
"6864"|306|773|0|1
"6865"|306|332|0|1
"6866"|306|287|0|0
"6867"|306|243|0|0
"6868"|306|761|0|0
"6869"|306|257|0|0
"6870"|306|47|0|0
"6871"|306|248|0|0
"6872"|306|221|0|0
"6873"|306|303|0|0
"6874"|306|60|0|1
"6875"|306|263|0|0
"6876"|306|72|0|1
"6877"|306|698|0|0
"6878"|306|192|0|1
"6879"|306|763|0|1
"6880"|306|180|0|0
"6881"|306|438|0|0
"6882"|306|116|0|0
"6883"|306|97|0|0
"6884"|306|87|0|1
"6885"|306|90|0|1
"6886"|306|249|0|0
"6887"|306|239|0|0
"6888"|306|770|0|0
"6889"|306|829|0|0
"6890"|306|811|0|0
"6891"|306|802|0|0
"6892"|306|337|0|0
"6893"|306|107|0|0
"6894"|307|114|0|1
"6895"|307|172|0|1
"6896"|307|600|0|1
"6897"|308|348|0|0
"6898"|308|293|0|0
"6899"|309|709|1|1
"6900"|309|607|1|0
"6901"|309|53|1|0
"6902"|309|716|1|1
"6903"|309|735|1|0
"6904"|309|75|1|0
"6905"|309|712|1|0
"6906"|309|145|1|0
"6907"|309|507|1|0
"6908"|309|833|1|0
"6909"|309|742|1|0
"6910"|309|650|1|0
"6911"|309|590|1|0
"6912"|309|37|1|0
"6913"|309|790|1|0
"6914"|309|225|1|0
"6915"|309|473|1|0
"6916"|309|232|1|0
"6917"|309|110|1|0
"6918"|309|272|1|0
"6919"|309|312|1|0
"6920"|309|648|1|1
"6921"|309|71|1|0
"6922"|309|647|1|1
"6923"|309|299|1|0
"6924"|309|337|1|0
"6925"|309|127|1|0
"6926"|309|330|1|0
"6927"|309|333|1|0
"6928"|309|316|1|0
"6929"|309|592|1|1
"6930"|309|818|1|1
"6931"|309|159|1|1
"6932"|309|365|1|0
"6933"|309|202|1|0
"6934"|309|310|1|0
"6935"|309|792|1|0
"6936"|309|787|1|0
"6937"|309|376|1|0
"6938"|309|325|1|1
"6939"|309|234|1|0
"6940"|309|696|1|0
"6941"|309|744|1|1
"6942"|309|287|1|0
"6943"|309|279|1|0
"6944"|309|660|1|0
"6945"|309|561|1|0
"6946"|309|814|1|0
"6947"|309|38|1|0
"6948"|309|649|1|0
"6949"|309|667|1|0
"6950"|309|178|1|0
"6951"|309|331|1|0
"6952"|309|318|1|0
"6953"|309|183|1|1
"6954"|309|282|1|0
"6955"|309|39|1|0
"6956"|309|827|1|0
"6957"|309|196|1|0
"6958"|309|351|1|0
"6959"|309|757|1|1
"6960"|309|794|1|0
"6961"|309|785|1|0
"6962"|309|536|1|0
"6963"|309|61|1|0
"6964"|310|248|1|0
"6965"|310|2|1|0
"6966"|310|556|1|0
"6967"|310|7|1|0
"6968"|310|53|1|0
"6969"|310|767|1|1
"6970"|310|110|1|0
"6971"|310|212|1|0
"6972"|310|29|1|0
"6973"|310|202|1|0
"6974"|310|75|1|0
"6975"|310|787|1|0
"6976"|310|282|1|0
"6977"|310|605|1|0
"6978"|310|254|1|0
"6979"|310|119|1|0
"6980"|310|162|1|0
"6981"|310|117|1|1
"6982"|310|187|1|0
"6983"|310|123|1|0
"6984"|310|437|1|0
"6985"|310|258|1|0
"6986"|310|180|1|0
"6987"|310|810|1|0
"6988"|310|274|1|1
"6989"|310|87|1|1
"6990"|310|231|1|1
"6991"|310|155|1|1
"6992"|310|243|1|0
"6993"|310|462|1|0
"6994"|310|167|1|0
"6995"|310|130|1|0
"6996"|310|59|1|1
"6997"|310|47|1|0
"6998"|310|564|1|0
"6999"|310|312|1|0
"7000"|310|69|1|0
"7001"|310|827|1|0
"7002"|310|322|1|1
"7003"|310|803|1|0
"7004"|310|314|1|0
"7005"|310|376|1|0
"7006"|310|607|1|0
"7007"|310|632|1|0
"7008"|310|431|1|0
