empl1|empl2|collaborations|engineer1|engineer2|invent1|invent2
248|204|3|0|0|1|1
248|420|5|0|1|1|1
248|256|1|0|0|1|1
248|315|1|0|0|1|1
248|287|1|0|0|1|1
248|325|1|0|0|1|0
248|295|3|0|1|1|1
248|224|1|0|0|1|0
248|264|3|0|0|1|1
248|310|15|0|0|1|1
248|254|5|0|1|1|1
248|271|7|0|0|1|1
248|249|1|0|0|1|1
248|119|1|0|0|1|1
248|719|14|0|0|1|0
248|240|3|0|0|1|0
248|162|3|0|0|1|1
248|289|7|0|0|1|1
248|687|3|0|0|1|1
248|303|1|0|1|1|1
248|274|1|0|0|1|0
248|232|10|0|0|1|1
248|180|21|0|1|1|1
248|38|1|0|0|1|1
248|68|1|0|0|1|0
248|153|10|0|0|1|1
248|166|8|0|0|1|1
248|61|1|0|0|1|1
248|376|1|0|1|1|1
248|759|3|0|1|1|1
248|258|1|0|1|1|1
248|676|5|0|1|1|1
248|72|1|0|0|1|0
248|761|3|0|1|1|1
248|87|3|0|1|1|0
248|732|1|0|0|1|1
248|827|1|0|0|1|1
248|122|10|0|0|1|1
248|767|3|0|0|1|0
248|564|3|0|0|1|1
248|368|1|0|0|1|0
248|663|3|0|0|1|1
248|628|1|0|0|1|0
248|312|8|0|0|1|1
248|59|8|0|0|1|0
248|561|3|0|0|1|1
248|282|8|0|0|1|1
248|533|3|0|0|1|1
248|473|1|0|0|1|1
248|797|3|0|0|1|0
248|590|7|0|0|1|1
248|475|1|0|0|1|1
248|792|7|0|1|1|1
248|257|3|0|1|1|1
248|463|3|0|0|1|0
248|536|5|0|0|1|1
248|573|1|0|0|1|0
248|66|1|0|1|1|1
248|221|5|0|0|1|1
248|406|3|0|1|1|0
248|589|1|0|0|1|0
248|616|3|0|0|1|1
248|121|3|0|1|1|1
248|67|3|0|1|1|0
248|236|3|0|0|1|1
248|43|5|0|0|1|0
248|632|14|0|0|1|1
248|734|8|0|0|1|0
248|783|1|0|0|1|1
248|73|3|0|1|1|1
248|97|1|0|0|1|1
248|785|5|0|1|1|1
248|700|10|0|0|1|1
248|36|8|0|0|1|1
248|29|8|0|0|1|1
248|205|1|0|0|1|0
248|770|1|0|0|1|1
248|337|1|0|0|1|1
248|130|5|0|0|1|1
248|199|1|0|0|1|0
248|597|7|0|0|1|1
248|811|1|0|1|1|1
248|124|3|0|0|1|1
248|80|7|0|1|1|1
248|778|5|0|0|1|1
248|678|1|0|1|1|1
248|469|5|0|0|1|1
248|214|1|0|0|1|1
248|163|1|0|0|1|1
248|154|5|0|0|1|0
249|626|1|0|0|1|1
249|2|1|0|1|1|1
249|122|1|0|0|1|1
249|166|3|0|0|1|1
249|306|3|0|1|1|0
249|212|3|0|0|1|1
249|248|1|0|0|1|1
249|107|1|0|1|1|1
249|243|3|0|0|1|1
250|757|5|0|0|0|0
250|660|1|0|0|0|1
250|648|3|0|0|0|0
250|323|1|0|0|0|1
250|75|1|0|1|0|1
250|183|3|0|0|0|0
250|647|1|0|0|0|0
250|37|5|0|1|0|1
250|234|5|0|1|0|1
250|331|1|0|0|0|1
250|814|1|0|1|0|1
250|145|1|0|1|0|1
250|330|1|0|0|0|1
250|124|3|0|0|0|1
250|640|1|0|1|0|1
250|155|3|0|0|0|0
250|712|1|0|1|0|1
250|641|1|0|0|0|1
250|365|1|0|1|0|1
250|751|3|0|0|0|0
250|51|3|0|0|0|0
250|744|1|0|0|0|0
250|333|3|0|0|0|1
250|742|1|0|0|0|1
250|39|1|0|1|0|1
251|629|1|0|0|0|1
251|463|1|0|0|0|0
251|46|1|0|0|0|1
251|90|1|0|0|0|0
251|792|3|0|1|0|1
251|596|1|0|0|0|0
251|315|1|0|0|0|1
251|95|1|0|0|0|0
251|312|1|0|0|0|1
251|153|3|0|0|0|1
251|337|3|0|0|0|1
251|166|3|0|0|0|1
251|257|1|0|1|0|1
251|154|3|0|0|0|0
251|597|3|0|0|0|1
251|214|3|0|0|0|1
251|696|3|0|1|0|1
251|628|1|0|0|0|0
251|173|1|0|0|0|0
251|761|3|0|1|0|1
251|236|1|0|0|0|1
251|626|3|0|0|0|1
251|287|1|0|0|0|1
252|296|3|1|1|1|0
252|283|3|1|1|1|1
252|347|1|1|1|1|0
252|28|1|1|0|1|0
252|269|1|1|0|1|0
252|244|3|1|0|1|1
252|550|1|1|0|1|1
252|285|3|1|1|1|1
252|142|1|1|0|1|1
252|341|3|1|1|1|0
252|345|3|1|0|1|1
252|284|1|1|0|1|0
252|270|1|1|1|1|1
252|31|1|1|1|1|1
252|560|1|1|0|1|1
253|568|1|0|0|1|0
253|134|1|0|0|1|1
253|567|1|0|0|1|1
253|55|1|0|0|1|0
253|203|1|0|1|1|1
253|362|1|0|0|1|0
253|48|3|0|1|1|1
253|184|1|0|0|1|0
253|738|3|0|0|1|0
253|650|1|0|0|1|1
253|144|3|0|0|1|0
254|123|3|1|1|1|1
254|87|1|1|1|1|0
254|59|1|1|0|1|0
254|564|5|1|0|1|1
254|807|5|1|1|1|1
254|66|3|1|1|1|1
254|97|7|1|0|1|1
254|332|7|1|0|1|0
254|810|1|1|0|1|1
254|2|1|1|1|1|1
254|199|5|1|0|1|0
254|787|1|1|0|1|1
254|759|3|1|1|1|1
254|696|3|1|1|1|1
254|7|1|1|0|1|1
254|540|7|1|0|1|1
254|383|3|1|0|1|0
254|153|7|1|0|1|1
254|130|1|1|0|1|1
254|122|8|1|0|1|1
254|212|1|1|0|1|1
254|221|3|1|0|1|1
254|774|1|1|0|1|1
254|287|3|1|0|1|1
254|94|3|1|0|1|1
254|271|1|1|0|1|1
254|803|12|1|0|1|1
254|205|3|1|0|1|0
254|438|5|1|0|1|1
254|406|1|1|1|1|0
254|761|1|1|1|1|1
254|69|5|1|0|1|1
254|475|3|1|0|1|1
254|294|3|1|0|1|0
254|338|5|1|1|1|1
254|187|3|1|1|1|1
254|248|5|1|0|1|1
254|626|1|1|0|1|1
254|337|1|1|0|1|1
254|263|1|1|1|1|1
254|505|1|1|1|1|1
254|719|3|1|0|1|0
254|315|7|1|0|1|1
254|556|1|1|1|1|1
254|47|1|1|0|1|1
254|310|1|1|0|1|1
254|243|7|1|0|1|1
255|54|1|1|0|0|0
256|122|5|0|0|1|1
256|626|1|0|0|1|1
256|792|1|0|1|1|1
256|507|3|0|0|1|1
256|366|3|0|0|1|0
256|164|1|0|0|1|0
256|212|1|0|0|1|1
256|248|1|0|0|1|1
256|573|1|0|0|1|0
256|687|3|0|0|1|1
257|161|1|1|0|1|1
257|663|3|1|0|1|1
257|792|1|1|1|1|1
257|306|1|1|1|1|0
257|251|1|1|0|1|0
257|212|1|1|0|1|1
257|243|1|1|0|1|1
257|153|1|1|0|1|1
257|239|1|1|1|1|1
257|221|3|1|0|1|1
257|248|3|1|0|1|1
257|761|5|1|1|1|1
257|214|3|1|0|1|1
257|770|1|1|0|1|1
257|287|1|1|0|1|1
258|696|7|1|1|1|1
258|47|8|1|0|1|1
258|294|1|1|0|1|0
258|69|1|1|0|1|1
258|154|8|1|0|1|0
258|123|5|1|1|1|1
258|166|5|1|0|1|1
258|458|3|1|0|1|0
258|685|5|1|0|1|0
258|94|5|1|0|1|1
258|322|3|1|0|1|0
258|590|1|1|0|1|1
258|87|7|1|1|1|0
258|2|8|1|1|1|1
258|72|3|1|0|1|0
258|678|3|1|1|1|1
258|687|5|1|0|1|1
258|230|1|1|0|1|1
258|97|3|1|0|1|1
258|507|3|1|0|1|1
258|807|8|1|1|1|1
258|7|1|1|0|1|1
258|632|5|1|0|1|1
258|180|14|1|1|1|1
258|469|1|1|0|1|1
258|73|1|1|1|1|1
258|239|5|1|1|1|1
258|243|15|1|0|1|1
258|199|5|1|0|1|0
258|700|1|1|0|1|1
258|130|3|1|0|1|1
258|53|12|1|0|1|1
258|221|1|1|0|1|1
258|337|3|1|0|1|1
258|310|12|1|0|1|1
258|728|5|1|0|1|0
258|263|8|1|1|1|1
258|161|7|1|0|1|1
258|375|3|1|1|1|1
258|248|1|1|0|1|1
258|59|3|1|0|1|0
258|734|5|1|0|1|0
258|205|1|1|0|1|0
258|202|7|1|1|1|1
258|787|5|1|0|1|1
258|274|3|1|0|1|0
258|663|5|1|0|1|1
258|232|5|1|0|1|1
258|281|3|1|0|1|1
258|312|14|1|0|1|1
258|827|5|1|0|1|1
258|118|3|1|1|1|0
258|564|3|1|0|1|1
258|719|1|1|0|1|0
258|214|3|1|0|1|1
258|540|17|1|0|1|1
258|676|1|1|1|1|1
258|778|1|1|0|1|1
258|773|1|1|0|1|0
258|271|3|1|0|1|1
258|122|10|1|0|1|1
258|158|1|1|0|1|0
258|597|3|1|0|1|1
258|366|3|1|0|1|0
258|792|1|1|1|1|1
258|332|3|1|0|1|0
258|106|1|1|0|1|1
258|626|5|1|0|1|1
258|573|1|1|0|1|0
258|164|1|1|0|1|0
258|107|1|1|1|1|1
258|533|3|1|0|1|1
258|315|7|1|0|1|1
258|464|1|1|1|1|0
258|287|1|1|0|1|1
258|153|5|1|0|1|1
258|212|1|1|0|1|1
259|191|1|0|0|1|0
259|128|1|0|1|1|1
259|200|1|0|0|1|1
259|824|1|0|0|1|0
259|723|3|0|1|1|1
260|438|1|0|0|0|1
260|161|1|0|0|0|1
260|228|1|0|1|0|0
261|200|1|1|0|1|1
261|150|1|1|0|1|0
261|191|1|1|0|1|0
262|651|3|0|1|0|0
262|639|1|0|1|0|1
262|133|1|0|0|0|0
262|85|1|0|0|0|0
262|552|3|0|0|0|1
262|474|1|0|1|0|0
262|98|1|0|1|0|1
262|539|1|0|1|0|0
263|811|1|1|1|1|1
263|803|1|1|0|1|1
263|67|3|1|1|1|0
263|230|5|1|0|1|1
263|153|1|1|0|1|1
263|123|1|1|1|1|1
263|564|1|1|0|1|1
263|556|1|1|1|1|1
263|763|1|1|0|1|0
263|64|3|1|0|1|1
263|7|7|1|0|1|1
263|767|12|1|0|1|0
263|87|5|1|1|1|0
263|375|5|1|1|1|1
263|105|1|1|0|1|1
263|337|8|1|0|1|1
263|685|7|1|0|1|0
263|180|5|1|1|1|1
263|47|1|1|0|1|1
263|243|1|1|0|1|1
263|332|5|1|0|1|0
263|274|3|1|0|1|0
263|258|8|1|1|1|1
263|97|3|1|0|1|1
263|239|3|1|1|1|1
263|464|1|1|1|1|0
263|597|5|1|0|1|1
263|306|1|1|1|1|0
263|626|8|1|0|1|1
263|254|1|1|1|1|1
263|271|3|1|0|1|1
263|248|14|1|0|1|1
263|303|5|1|1|1|1
263|540|1|1|0|1|1
263|696|5|1|1|1|1
263|59|7|1|0|1|0
263|236|1|1|0|1|1
263|469|3|1|0|1|1
263|294|1|1|0|1|0
263|166|8|1|0|1|1
263|698|3|1|0|1|1
263|507|1|1|0|1|1
263|212|5|1|0|1|1
263|761|5|1|1|1|1
263|770|1|1|0|1|1
263|807|3|1|1|1|1
264|685|1|0|0|1|0
264|64|1|0|0|1|1
264|248|3|0|0|1|1
264|380|1|0|0|1|0
264|274|3|0|0|1|0
264|118|1|0|1|1|0
264|678|1|0|1|1|1
264|107|1|0|1|1|1
264|626|1|0|0|1|1
264|131|1|0|0|1|0
264|2|3|0|1|1|1
265|626|1|1|0|1|1
265|118|3|1|1|1|0
265|545|3|1|0|1|1
265|36|1|1|0|1|1
265|322|1|1|0|1|0
265|122|1|1|0|1|1
265|38|3|1|0|1|1
265|110|1|1|1|1|1
265|337|3|1|0|1|1
265|700|3|1|0|1|1
265|75|1|1|1|1|1
266|212|1|0|0|1|1
266|192|1|0|0|1|0
266|47|1|0|0|1|1
266|315|1|0|0|1|1
267|346|1|1|0|1|1
267|296|1|1|1|1|0
267|341|1|1|1|1|0
267|270|1|1|1|1|1
267|679|1|1|1|1|0
268|270|1|1|1|1|1
268|341|1|1|1|1|0
268|679|1|1|1|1|0
268|346|1|1|0|1|1
268|269|1|1|0|1|0
269|252|1|0|1|0|1
269|808|1|0|0|0|1
269|560|1|0|0|0|1
269|296|1|0|1|0|0
269|285|1|0|1|0|1
269|679|3|0|1|0|0
269|341|1|0|1|0|0
269|283|3|0|1|0|1
269|346|1|0|0|0|1
269|345|1|0|0|0|1
269|550|1|0|0|0|1
269|268|1|0|1|0|1
269|270|1|0|1|0|1
269|244|1|0|0|0|1
269|245|1|0|1|0|1
269|347|1|0|1|0|0
270|346|1|1|0|1|1
270|284|1|1|0|1|0
270|347|3|1|1|1|0
270|268|1|1|1|1|1
270|341|1|1|1|1|0
270|28|1|1|0|1|0
270|267|1|1|1|1|1
270|252|1|1|1|1|1
270|679|1|1|1|1|0
270|269|1|1|0|1|0
271|97|3|0|0|1|1
271|212|5|0|0|1|1
271|29|8|0|0|1|1
271|770|1|0|0|1|1
271|810|1|0|0|1|1
271|81|1|0|0|1|1
271|783|3|0|0|1|1
271|344|3|0|0|1|0
271|153|3|0|0|1|1
271|180|1|0|1|1|1
271|807|1|0|1|1|1
271|464|1|0|1|1|0
271|122|10|0|0|1|1
271|187|1|0|1|1|1
271|199|3|0|0|1|0
271|25|1|0|0|1|1
271|36|5|0|0|1|1
271|2|14|0|1|1|1
271|368|1|0|0|1|0
271|162|5|0|0|1|1
271|556|3|0|1|1|1
271|53|5|0|0|1|1
271|469|8|0|0|1|1
271|243|1|0|0|1|1
271|473|1|0|0|1|1
271|59|1|0|0|1|0
271|431|5|0|0|1|1
271|263|3|0|1|1|1
271|105|5|0|0|1|1
271|72|1|0|0|1|0
271|117|1|0|0|1|0
271|521|3|0|1|1|0
271|767|8|0|0|1|0
271|232|1|0|0|1|1
271|406|1|0|1|1|0
271|536|8|0|0|1|1
271|254|1|0|1|1|1
271|258|3|0|1|1|1
271|498|3|0|1|1|1
271|94|1|0|0|1|1
271|186|5|0|0|1|0
271|728|8|0|0|1|0
271|80|1|0|1|1|1
271|130|3|0|0|1|1
271|310|1|0|0|1|1
271|475|12|0|0|1|1
271|221|3|0|0|1|1
271|564|15|0|0|1|1
271|315|7|0|0|1|1
271|761|1|0|1|1|1
271|239|7|0|1|1|1
271|121|3|0|1|1|1
271|205|1|0|0|1|0
271|533|7|0|0|1|1
271|312|1|0|0|1|1
271|774|7|0|0|1|1
271|123|7|0|1|1|1
271|605|1|0|1|1|1
271|700|5|0|0|1|1
271|632|10|0|0|1|1
271|230|1|0|0|1|1
271|519|1|0|1|1|1
271|294|7|0|0|1|0
271|158|3|0|0|1|0
271|166|3|0|0|1|1
271|778|3|0|0|1|1
271|438|7|0|0|1|1
271|332|5|0|0|1|0
271|803|3|0|0|1|1
271|248|7|0|0|1|1
271|87|1|0|1|1|0
271|420|7|0|1|1|1
272|127|5|0|0|1|1
272|119|3|0|0|1|1
272|592|3|0|0|1|0
272|712|1|0|1|1|1
272|124|1|0|0|1|1
272|827|1|0|0|1|1
272|38|3|0|0|1|1
272|533|10|0|0|1|1
272|225|3|0|0|1|1
272|337|3|0|0|1|1
272|213|1|0|1|1|0
272|202|1|0|1|1|1
272|711|1|0|1|1|1
272|316|5|0|0|1|1
272|235|3|0|0|1|1
272|780|5|0|0|1|1
272|507|12|0|0|1|1
272|649|1|0|0|1|1
272|110|1|0|1|1|1
272|75|7|0|1|1|1
272|545|7|0|0|1|1
272|716|1|0|1|1|0
272|71|3|0|0|1|1
272|833|1|0|0|1|1
272|818|8|0|1|1|0
272|787|3|0|0|1|1
272|181|8|0|0|1|1
272|297|3|0|0|1|1
272|282|3|0|0|1|1
272|324|1|0|0|1|1
272|365|1|0|1|1|1
272|309|5|0|1|1|1
272|331|5|0|0|1|1
272|704|1|0|0|1|1
272|632|5|0|0|1|1
272|333|3|0|0|1|1
272|232|1|0|0|1|1
272|155|7|0|0|1|0
272|706|1|0|1|1|0
272|647|1|0|0|1|0
272|672|7|0|1|1|1
272|39|8|0|1|1|1
272|735|1|0|0|1|1
272|709|3|0|0|1|0
272|742|3|0|0|1|1
272|744|10|0|0|1|0
272|234|1|0|1|1|1
272|183|7|0|0|1|0
272|814|7|0|1|1|1
273|343|1|0|1|1|0
273|231|1|0|0|1|0
273|202|7|0|1|1|1
273|532|3|0|1|1|0
273|561|10|0|0|1|1
273|757|1|0|0|1|0
273|145|7|0|1|1|1
273|119|3|0|0|1|1
273|124|1|0|0|1|1
273|227|1|0|1|1|1
273|314|1|0|0|1|1
273|311|1|0|1|1|1
273|61|5|0|0|1|1
273|533|3|0|0|1|1
273|449|10|0|1|1|1
273|188|3|0|0|1|0
273|330|8|0|0|1|1
273|204|3|0|0|1|1
273|708|1|0|0|1|0
273|242|3|0|1|1|1
273|225|7|0|0|1|1
273|719|1|0|0|1|0
273|155|7|0|0|1|0
273|38|8|0|0|1|1
273|278|1|0|0|1|1
273|234|5|0|1|1|1
273|814|3|0|1|1|1
273|473|1|0|0|1|1
273|660|3|0|0|1|1
273|121|5|0|1|1|1
273|81|5|0|0|1|1
273|742|7|0|0|1|1
273|376|5|0|1|1|1
273|331|8|0|0|1|1
273|431|5|0|0|1|1
273|279|3|0|1|1|1
273|420|1|0|1|1|1
273|521|3|0|1|1|0
273|39|3|0|1|1|1
273|238|8|0|1|1|1
273|365|3|0|1|1|1
273|478|5|0|1|1|1
273|52|5|0|0|1|1
273|333|1|0|0|1|1
273|527|1|0|0|1|0
273|607|3|0|0|1|1
273|549|3|0|0|1|0
273|123|5|0|1|1|1
273|364|3|0|0|1|1
273|104|1|0|1|1|1
273|588|1|0|0|1|0
273|481|5|0|0|1|1
273|186|1|0|0|1|0
273|672|3|0|1|1|1
273|712|7|0|1|1|1
273|358|1|0|0|1|0
273|668|5|0|0|1|1
274|803|1|0|0|0|1
274|258|3|0|1|0|1
274|7|1|0|0|0|1
274|69|8|0|0|0|1
274|118|1|0|1|0|0
274|678|8|0|1|0|1
274|122|1|0|0|0|1
274|337|3|0|0|0|1
274|719|1|0|0|0|0
274|767|1|0|0|0|0
274|287|1|0|0|0|1
274|232|5|0|0|0|1
274|696|5|0|1|0|1
274|469|3|0|0|0|1
274|29|5|0|0|0|1
274|47|5|0|0|0|1
274|322|3|0|0|0|0
274|315|1|0|0|0|1
274|123|3|0|1|0|1
274|153|5|0|0|0|1
274|310|1|0|0|0|1
274|43|1|0|0|0|0
274|787|1|0|0|0|1
274|811|8|0|1|0|1
274|754|1|0|0|0|1
274|263|3|0|1|0|1
274|212|3|0|0|0|1
274|540|5|0|0|0|1
274|827|1|0|0|0|1
274|332|5|0|0|0|0
274|597|5|0|0|0|1
274|2|7|0|1|0|1
274|154|3|0|0|0|0
274|130|1|0|0|0|1
274|507|3|0|0|0|1
274|732|1|0|0|0|1
274|248|1|0|0|0|1
274|264|3|0|0|0|1
274|564|1|0|0|0|1
274|282|1|0|0|0|1
274|626|1|0|0|0|1
275|300|1|0|0|1|0
275|61|3|0|0|1|1
275|33|1|0|1|1|1
275|152|3|0|0|1|1
275|362|1|0|0|1|0
275|201|1|0|1|1|1
275|335|1|0|1|1|0
275|633|1|0|0|1|1
275|188|1|0|0|1|0
275|1|1|0|1|1|1
275|239|1|0|1|1|1
276|188|1|0|0|0|0
276|213|1|0|1|0|0
276|38|1|0|0|0|1
276|647|1|0|0|0|0
276|592|1|0|0|0|0
277|21|1|0|0|0|0
277|291|1|0|0|0|0
277|14|1|0|0|0|1
277|194|1|0|1|0|1
278|337|5|0|0|1|1
278|497|1|0|0|1|1
278|53|3|0|0|1|1
278|178|1|0|0|1|1
278|122|1|0|0|1|1
278|204|1|0|0|1|1
278|449|1|0|1|1|1
278|273|1|0|0|1|1
278|196|1|0|0|1|1
278|238|1|0|1|1|1
278|211|1|0|1|1|0
278|239|1|0|1|1|1
278|326|1|0|1|1|1
278|61|3|0|0|1|1
278|358|5|0|0|1|0
278|561|1|0|0|1|1
278|124|3|0|0|1|1
278|351|3|0|0|1|1
278|167|1|0|0|1|1
278|785|3|0|1|1|1
278|312|3|0|0|1|1
278|507|1|0|0|1|1
278|719|1|0|0|1|0
278|473|1|0|0|1|1
278|431|3|0|0|1|1
278|38|1|0|0|1|1
279|225|3|1|0|1|1
279|124|5|1|0|1|1
279|309|7|1|1|1|1
279|213|3|1|1|1|0
279|757|5|1|0|1|0
279|312|10|1|0|1|1
279|709|3|1|0|1|0
279|183|1|1|0|1|0
279|204|1|1|0|1|1
279|507|3|1|0|1|1
279|238|1|1|1|1|1
279|52|1|1|0|1|1
279|818|10|1|1|1|0
279|145|1|1|1|1|1
279|159|3|1|1|1|0
279|119|1|1|0|1|1
279|232|3|1|0|1|1
279|155|8|1|0|1|0
279|330|3|1|0|1|1
279|39|7|1|1|1|1
279|333|3|1|0|1|1
279|742|3|1|0|1|1
279|188|7|1|0|1|0
279|646|1|1|0|1|1
279|280|1|1|0|1|0
279|235|1|1|0|1|1
279|297|8|1|0|1|1
279|273|3|1|0|1|1
279|358|1|1|0|1|0
279|337|5|1|0|1|1
279|299|8|1|0|1|1
279|365|3|1|1|1|1
279|648|1|1|0|1|0
279|672|5|1|1|1|1
279|561|3|1|0|1|1
279|660|1|1|0|1|1
279|239|7|1|1|1|1
279|135|1|1|0|1|1
279|449|1|1|1|1|1
279|632|8|1|0|1|1
279|167|10|1|0|1|1
279|75|1|1|1|1|1
279|324|3|1|0|1|1
279|649|5|1|0|1|1
279|351|8|1|0|1|1
279|592|1|1|0|1|0
279|282|3|1|0|1|1
279|590|5|1|0|1|1
279|71|3|1|0|1|1
279|814|3|1|1|1|1
279|211|5|1|1|1|0
280|561|1|0|0|0|1
280|358|3|0|0|0|0
280|135|1|0|0|0|1
280|52|1|0|0|0|1
280|449|3|0|1|0|1
280|279|1|0|1|0|1
280|124|1|0|0|0|1
281|258|3|0|1|1|1
281|685|1|0|0|1|0
281|2|1|0|1|1|1
281|122|1|0|0|1|1
281|773|1|0|0|1|0
281|107|3|0|1|1|1
281|153|1|0|0|1|1
281|626|3|0|0|1|1
282|660|1|0|0|1|1
282|315|5|0|0|1|1
282|164|1|0|0|1|0
282|803|1|0|0|1|1
282|790|1|0|1|1|1
282|352|1|0|0|1|0
282|325|1|0|0|1|0
282|827|7|0|0|1|1
282|248|8|0|0|1|1
282|507|10|0|0|1|1
282|632|12|0|0|1|1
282|712|5|0|1|1|1
282|351|3|0|0|1|1
282|814|1|0|1|1|1
282|365|5|0|1|1|1
282|481|1|0|0|1|1
282|794|1|0|0|1|1
282|7|1|0|0|1|1
282|274|1|0|0|1|0
282|213|1|0|1|1|0
282|689|1|0|0|1|0
282|239|5|0|1|1|1
282|225|5|0|0|1|1
282|122|8|0|0|1|1
282|833|1|0|0|1|1
282|640|1|0|1|1|1
282|110|5|0|1|1|1
282|564|3|0|0|1|1
282|71|7|0|0|1|1
282|692|1|0|0|1|1
282|309|7|0|1|1|1
282|303|1|0|1|1|1
282|324|1|0|0|1|1
282|672|8|0|1|1|1
282|761|7|0|1|1|1
282|38|3|0|0|1|1
282|531|1|0|0|1|0
282|272|3|0|0|1|1
282|119|1|0|0|1|1
282|153|5|0|0|1|1
282|123|10|0|1|1|1
282|344|5|0|0|1|0
282|183|5|0|0|1|0
282|321|5|0|0|1|1
282|234|10|0|1|1|1
282|533|12|0|0|1|1
282|97|1|0|0|1|1
282|709|5|0|0|1|0
282|607|1|0|0|1|1
282|232|10|0|0|1|1
282|826|1|0|0|1|1
282|286|1|0|1|1|1
282|711|7|0|1|1|1
282|75|8|0|1|1|1
282|294|1|0|0|1|0
282|775|1|0|0|1|0
282|221|1|0|0|1|1
282|818|1|0|1|1|0
282|473|5|0|0|1|1
282|785|8|0|1|1|1
282|240|1|0|0|1|0
282|376|1|0|1|1|1
282|757|1|0|0|1|0
282|118|3|0|1|1|0
282|337|8|0|0|1|1
282|540|1|0|0|1|1
282|127|1|0|0|1|1
282|710|1|0|1|1|1
282|106|1|0|0|1|1
282|449|3|0|1|1|1
282|649|1|0|0|1|1
282|163|1|0|0|1|1
282|181|1|0|0|1|1
282|180|8|0|1|1|1
282|52|3|0|0|1|1
282|592|8|0|0|1|0
282|36|3|0|0|1|1
282|705|1|0|0|1|1
282|299|3|0|0|1|1
282|650|3|0|0|1|1
282|644|8|0|0|1|0
282|279|3|0|1|1|1
282|696|1|0|1|1|1
282|333|3|0|0|1|1
282|310|3|0|0|1|1
282|638|1|0|0|1|1
282|614|1|0|1|1|1
282|235|3|0|0|1|1
282|39|14|0|1|1|1
282|646|5|0|0|1|1
282|167|3|0|0|1|1
282|780|1|0|0|1|1
282|214|3|0|0|1|1
283|285|1|1|1|1|1
283|341|1|1|1|1|0
283|252|3|1|1|1|1
283|244|1|1|0|1|1
283|296|1|1|1|1|0
283|28|3|1|0|1|0
283|679|1|1|1|1|0
283|269|3|1|0|1|0
283|347|1|1|1|1|0
283|142|1|1|0|1|1
283|560|3|1|0|1|1
284|679|1|0|1|0|0
284|270|1|0|1|0|1
284|296|1|0|1|0|0
284|345|3|0|0|0|1
284|560|1|0|0|0|1
284|252|1|0|1|0|1
284|341|1|0|1|0|0
285|339|1|1|0|1|1
285|269|1|1|0|1|0
285|247|1|1|0|1|1
285|28|1|1|0|1|0
285|296|1|1|1|1|0
285|679|1|1|1|1|0
285|252|3|1|1|1|1
285|560|1|1|0|1|1
285|340|1|1|1|1|1
285|244|1|1|0|1|1
285|142|1|1|0|1|1
285|283|1|1|1|1|1
285|346|1|1|0|1|1
286|7|1|1|0|1|1
286|282|1|1|0|1|1
286|239|1|1|1|1|1
286|243|1|1|0|1|1
286|761|1|1|1|1|1
286|153|3|1|0|1|1
286|315|1|1|0|1|1
286|792|3|1|1|1|1
286|212|1|1|0|1|1
286|564|1|1|0|1|1
287|118|1|0|1|1|0
287|792|7|0|1|1|1
287|332|1|0|0|1|0
287|38|3|0|0|1|1
287|43|1|0|0|1|0
287|153|7|0|0|1|1
287|797|1|0|0|1|0
287|163|1|0|0|1|1
287|72|5|0|0|1|0
287|80|1|0|1|1|1
287|202|5|0|1|1|1
287|178|3|0|0|1|1
287|274|1|0|0|1|0
287|199|10|0|0|1|0
287|119|5|0|0|1|1
287|321|3|0|0|1|1
287|536|8|0|0|1|1
287|254|3|0|1|1|1
287|785|7|0|1|1|1
287|626|7|0|0|1|1
287|807|1|0|1|1|1
287|295|1|0|1|1|1
287|306|3|0|1|1|0
287|297|1|0|0|1|1
287|214|3|0|0|1|1
287|240|3|0|0|1|0
287|239|12|0|1|1|1
287|161|3|0|0|1|1
287|309|5|0|1|1|1
287|2|8|0|1|1|1
287|7|5|0|0|1|1
287|166|5|0|0|1|1
287|236|1|0|0|1|1
287|310|7|0|0|1|1
287|294|7|0|0|1|0
287|243|1|0|0|1|1
287|122|3|0|0|1|1
287|556|3|0|1|1|1
287|597|5|0|0|1|1
287|701|1|0|1|1|1
287|251|1|0|0|1|0
287|590|3|0|0|1|1
287|573|1|0|0|1|0
287|289|1|0|0|1|1
287|158|5|0|0|1|0
287|123|5|0|1|1|1
287|303|1|0|1|1|1
287|669|5|0|0|1|1
287|107|3|0|1|1|1
287|533|7|0|0|1|1
287|696|5|0|1|1|1
287|229|1|0|0|1|1
287|59|1|0|0|1|0
287|803|8|0|0|1|1
287|230|5|0|0|1|1
287|69|17|0|0|1|1
287|734|1|0|0|1|0
287|97|5|0|0|1|1
287|473|5|0|0|1|1
287|155|3|0|0|1|0
287|95|1|0|0|1|0
287|463|1|0|0|1|0
287|458|3|0|0|1|0
287|811|7|0|1|1|1
287|257|1|0|1|1|1
287|759|7|0|1|1|1
287|248|1|0|0|1|1
287|29|1|0|0|1|1
287|787|10|0|0|1|1
287|663|5|0|0|1|1
287|315|1|0|0|1|1
287|53|3|0|0|1|1
287|67|3|0|1|1|0
287|464|1|0|1|1|0
287|469|1|0|0|1|1
287|162|3|0|0|1|1
287|232|1|0|0|1|1
287|47|5|0|0|1|1
287|212|12|0|0|1|1
287|258|1|0|1|1|1
287|687|1|0|0|1|1
287|312|12|0|0|1|1
